trade_date,symbol,open,high,low,close,pre_close,volume,amount,turnover,pct_chg,adjustment_mode,trading_status,is_st,pe_ttm,pb,benchmark_symbol,benchmark_return_1d,benchmark_return_5d,benchmark_return_20d,forward_return_1d,forward_return_5d,forward_return_20d,benchmark_excess_return_1d,benchmark_excess_return_5d,benchmark_excess_return_20d,label_ready_1d,label_ready_5d,label_ready_20d,source_provider,source_provider_priority,crosscheck_provider,crosscheck_status,source_warning_codes,panel_contract_status,universe_mode,non_actionable_disclaimer
2025-11-19,002371.SZ,422,427.9,418,419.29,423.4,5630471,2375844101.07,0.7779,-0.9707,baostock_adjustflag_3_unadjusted,trading,false,48.334911,8.426841,000300.SH,-0.0050877100,-0.0154015256,-0.0018344952,-0.0340814234,0.0057716616,0.0606978464,-0.0289937134,0.0211731873,0.0625323416,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-20,002371.SZ,424,425,404.18,405,419.29,7313587,2991979621.39,1.0104,-3.4081,baostock_adjustflag_3_unadjusted,trading,false,46.687588,8.139643,000300.SH,-0.0243903529,-0.0108534855,-0.0026628341,-0.0447901235,0.0419753086,0.0940740741,-0.0203997706,0.0528287941,0.0967369082,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-21,002371.SZ,395.26,400.92,386.62,386.86,405,9881130,3882186364.84,1.3652,-4.479,baostock_adjustflag_3_unadjusted,trading,false,44.596446,7.775067,000300.SH,-0.0012483812,0.0164033311,0.0257253243,0.0759447862,0.1060848886,0.1589722380,0.0771931674,0.0896815575,0.1332469137,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-24,002371.SZ,389.85,423,389.85,416.24,386.86,15576292,6329570543.39,2.1517,7.5945,baostock_adjustflag_3_unadjusted,trading,false,47.989821,8.366678,000300.SH,0.0095225820,0.0288750944,0.0367747172,0.0042283298,0.0726023448,0.1178646934,-0.0052942522,0.0437272504,0.0810899762,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-25,002371.SZ,422,424.29,415.2,418,416.24,6160456,2580178403.22,0.851,0.4228,baostock_adjustflag_3_unadjusted,trading,false,48.192738,8.402055,000300.SH,0.0060619926,0.0142370241,0.0290239764,0.0088755981,0.0365550239,0.1517224880,0.0028136055,0.0223179998,0.1226985116,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-26,002371.SZ,420.01,426.29,415.38,421.71,418,5803919,2452043766.08,0.8018,0.8876,baostock_adjustflag_3_unadjusted,trading,false,48.620477,8.476628,000300.SH,-0.0004920284,0.0029712733,0.0257730748,0.0006876764,0.0287875554,0.1408313770,0.0011797048,0.0258162821,0.1150583022,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-27,002371.SZ,422.88,432.88,418.88,422,421.71,6414606,2732297241.23,0.8861,0.0688,baostock_adjustflag_3_unadjusted,trading,false,48.653913,8.482457,000300.SH,0.0024934432,0.0069016436,0.0281554068,0.0139810427,0.0658530806,0.1213270142,0.0114875995,0.0589514370,0.0931716074,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-28,002371.SZ,418.99,434.5,417,427.9,422,7729096,3310104783.07,1.0677,1.3981,baostock_adjustflag_3_unadjusted,trading,false,49.334145,8.601051,000300.SH,0.0110067870,0.0127854046,0.0288465124,0.0433746202,0.0528160785,0.0727039028,0.0323678332,0.0400306739,0.0438573904,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-01,002371.SZ,427.92,447,423.4,446.46,427.9,8487918,3706256201.55,1.1725,4.3375,baostock_adjustflag_3_unadjusted,trading,false,51.473995,8.974118,000300.SH,-0.0048401551,0.0098916295,0.0137412210,-0.0295211217,0.0370469919,0.0142006003,-0.0246809666,0.0271553624,0.0004593793,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-02,002371.SZ,442.58,444.98,430,433.28,446.46,6522444,2843819437.13,0.901,-2.9521,baostock_adjustflag_3_unadjusted,trading,false,49.954425,8.709192,000300.SH,-0.0051129532,0.0096366435,0.0212867754,0.0013155465,0.0558068685,0.0593611521,0.0064284997,0.0461702250,0.0380743767,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-03,002371.SZ,432.09,441.6,432.01,433.85,433.28,4033749,1757323939.17,0.5572,0.1316,baostock_adjustflag_3_unadjusted,trading,false,50.020142,8.720649,000300.SH,0.0034247702,0.0134138265,0.0218251687,0.0367408090,0.0568860205,0.0581537398,0.0333160389,0.0434721940,0.0363285711,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-04,002371.SZ,428.67,456.2,424.93,449.79,433.85,7998882,3550218705.78,1.105,3.6741,baostock_adjustflag_3_unadjusted,trading,false,51.857923,9.041053,000300.SH,0.0083514452,0.0012357457,0.0376502365,0.0015785144,0.0073589898,0.0549589809,-0.0067729308,0.0061232440,0.0173087444,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-05,002371.SZ,445.99,455.7,445.98,450.5,449.79,6150632,2770672048.4,0.8497,0.1579,baostock_adjustflag_3_unadjusted,trading,false,51.939781,9.055324,000300.SH,0.0081180938,-0.0007823691,0.0449679017,0.0277469478,0.0102108768,0.0787347392,0.0196288540,0.0109932459,0.0337668375,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-08,002371.SZ,450.1,467.56,443.86,463,450.5,8275217,3782846797.79,1.1431,2.7747,baostock_adjustflag_3_unadjusted,trading,false,53.380952,9.306582,000300.SH,-0.0050914215,-0.0150797495,0.0335178556,-0.0119654428,-0.0302375810,0.1132181425,-0.0068740213,-0.0151578315,0.0797002869,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-09,002371.SZ,461,466,453.35,457.46,463,6163766,2833064388.45,0.8515,-1.1965,baostock_adjustflag_3_unadjusted,trading,false,52.742225,9.195225,000300.SH,-0.0013909503,-0.0218929564,0.0303226690,0.0023390023,-0.0318716391,0.1075722468,0.0037299526,-0.0099786827,0.0772495778,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-10,002371.SZ,456.86,459.99,449.63,458.53,457.46,4788973,2180510924.56,0.6616,0.2339,baostock_adjustflag_3_unadjusted,trading,false,52.865589,9.216732,000300.SH,-0.0086332733,-0.0026029507,0.0363896090,-0.0118421914,-0.0300743681,0.0849889865,-0.0032089181,-0.0274714174,0.0485993776,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-11,002371.SZ,459.53,460.9,452.16,453.1,458.53,5348544,2445712728.39,0.7389,-1.1842,baostock_adjustflag_3_unadjusted,trading,false,52.239545,9.107586,000300.SH,0.0063189878,0.0001335183,0.0522234291,0.0044140366,-0.0220701832,0.1075921430,-0.0019049511,-0.0222037015,0.0553687139,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-12,002371.SZ,454.1,462.67,441.72,455.1,453.1,7989815,3616340023.44,1.1037,0.4414,baostock_adjustflag_3_unadjusted,trading,false,52.470132,9.147787,000300.SH,-0.0063066395,-0.0027880461,0.0393111473,-0.0134036475,-0.0148099319,0.0771259064,-0.0070970081,-0.0120218857,0.0378147591,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-15,002371.SZ,460.78,468,447.39,449,455.1,8321967,3801040046.26,1.1496,-1.3404,baostock_adjustflag_3_unadjusted,trading,false,51.766841,9.025173,000300.SH,-0.0119737228,0.0130850440,0.0417110092,-0.0136302895,0.0363028953,0.0986636971,-0.0016565667,0.0232178514,0.0569526879,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-16,002371.SZ,445,449.97,438.38,442.88,449,5358669,2373964297.14,0.7403,-1.363,baostock_adjustflag_3_unadjusted,trading,false,51.061244,8.902158,000300.SH,0.0183033913,0.0273881284,0.0564472982,0.0041997832,0.0870213150,0.1441699783,-0.0141036081,0.0596331867,0.0877226801,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-17,002371.SZ,441.71,448.63,436.88,444.74,442.88,6097013,2698003801.34,0.8422,0.42,baostock_adjustflag_3_unadjusted,trading,false,51.27569,8.939545,000300.SH,-0.0059133492,0.0118308032,0.0331881984,-0.0036875478,0.0817556325,0.1779466655,0.0022258014,0.0699248293,0.1447584671,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-18,002371.SZ,441,447.62,438.07,443.1,444.74,4192148,1856899919.83,0.5791,-0.3688,baostock_adjustflag_3_unadjusted,trading,false,51.086608,8.90658,000300.SH,0.0033793545,0.0197116600,0.0399014442,0.0118709095,0.0679304897,0.1822839088,0.0084915550,0.0482188297,0.1423824646,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-19,002371.SZ,446,458.7,445.37,448.36,443.1,5148986,2325618972.46,0.7113,1.1871,baostock_adjustflag_3_unadjusted,trading,false,51.693053,9.012309,000300.SH,0.0095104436,0.0194961532,0.0329891035,0.0377821394,0.0237532340,0.1468462842,0.0282716958,0.0042570808,0.1138571808,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-22,002371.SZ,449.05,468.5,449.01,465.3,448.36,7040880,3263824935.9,0.9726,3.7782,baostock_adjustflag_3_unadjusted,trading,false,53.646127,9.352813,000300.SH,0.0019755732,0.0060171001,0.0241662616,0.0346443155,-0.0268643886,0.0954008167,0.0326687423,-0.0328814886,0.0712345551,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-23,002371.SZ,466,488.87,464,481.42,465.3,8825482,4255347385.64,1.2192,3.4644,baostock_adjustflag_3_unadjusted,trading,false,55.50466,9.676835,000300.SH,0.0028836327,0.0066110058,0.0222854200,-0.0006647003,-0.0465705621,0.0397573844,-0.0035483330,-0.0531815679,0.0174719644,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-24,002371.SZ,481,485.01,477,481.1,481.42,5024766,2416545166.02,0.6941,-0.0665,baostock_adjustflag_3_unadjusted,trading,false,55.467766,9.670403,000300.SH,0.0018293036,-0.0008888753,0.0147684796,-0.0164207026,-0.0457701102,0.0608397423,-0.0182500061,-0.0448812349,0.0460712626,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-25,002371.SZ,480,482.98,470.2,473.2,481.1,4461442,2117177367.17,0.6163,-1.6421,baostock_adjustflag_3_unadjusted,trading,false,54.556947,9.511608,000300.SH,0.0031672993,0.0162001985,0.0138778254,-0.0299873204,0.0027683855,0.0486475063,-0.0331546197,-0.0134318131,0.0347696809,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-26,002371.SZ,472.1,473.15,456.39,459.01,473.2,8113725,3745765256.05,1.1208,-2.9987,baostock_adjustflag_3_unadjusted,trading,false,52.92093,9.226381,000300.SH,-0.0038365856,0.0286551262,0.0104035437,-0.0135291170,0.0587351038,0.0842465306,-0.0096925314,0.0300799776,0.0738429868,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-29,002371.SZ,460.38,462.58,450.01,452.8,459.01,8659219,3926760543.77,1.1962,-1.3529,baostock_adjustflag_3_unadjusted,trading,false,52.204956,9.101556,000300.SH,0.0025670931,0.0295931641,0.0169461079,0.0136925795,0.1382950530,0.1086572438,0.0111254864,0.1087018889,0.0917111360,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-30,002371.SZ,453.25,471.93,453.25,459,452.8,10155888,4696510395.52,1.4029,1.3693,baostock_adjustflag_3_unadjusted,trading,false,52.919777,9.22618,000300.SH,-0.0045884771,0.0185694619,0.0220558342,0.0001742919,0.1038562092,0.0356644880,0.0047627690,0.0852867473,0.0136086539,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-31,002371.SZ,470.15,472.94,453.34,459.08,459,8546237,3950405005.54,1.1806,0.0174,baostock_adjustflag_3_unadjusted,trading,false,52.929001,9.227788,000300.SH,0.0189648698,0.0278583770,0.0165014251,0.0336106997,0.0836891174,0.0351790538,0.0146458298,0.0558307404,0.0186776286,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-05,002371.SZ,468,475,462.01,474.51,459.08,11292177,5319769982.27,1.5599,3.3611,baostock_adjustflag_3_unadjusted,trading,false,54.707981,9.53794,000300.SH,0.0154624909,0.0152975180,-0.0236905096,0.0241512297,0.0576173316,-0.0271437904,0.0086887388,0.0423198135,-0.0034532808,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-06,002371.SZ,474.51,508.99,473.5,485.97,474.51,15547376,7644239550.75,2.1477,2.4151,baostock_adjustflag_3_unadjusted,trading,false,56.029246,9.768293,000300.SH,-0.0029281771,-0.0061914623,-0.0272583483,0.0606004486,0.0087042410,-0.0267094677,0.0635286257,0.0148957033,0.0005488806,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-07,002371.SZ,493,523.97,493,515.42,485.97,17675771,9062140592.26,2.4418,6.06,baostock_adjustflag_3_unadjusted,trading,false,59.424644,10.360256,000300.SH,-0.0081672450,-0.0072718506,-0.0163257392,-0.0169764464,-0.0429164565,-0.0869582088,-0.0088092014,-0.0356446059,-0.0706324697,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
