trade_date,symbol,composite_regime_label,benchmark_trend_regime,benchmark_volatility_regime,breadth_regime,dispersion_regime,liquidity_regime,downside_risk_regime,risk_score_bucket,downside_risk_bucket,mvp_review_queue_category,mvp_review_priority_level,source_provider,universe_mode,panel_contract_status,no_lookahead_status,label_construction_status,non_actionable_disclaimer
2025-11-20,000002.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000063.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000100.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000157.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000166.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000333.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000338.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000425.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000538.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000568.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000596.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000651.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000725.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000776.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000786.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000895.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000938.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,000963.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,001979.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002236.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002241.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002271.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002304.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002311.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002352.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002371.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002415.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002459.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
2025-11-20,002460.SZ,insufficient_composite_regime_evidence_review_only,benchmark_trend_down_review_only,insufficient_benchmark_vol_evidence_review_only,breadth_negative_review_only,dispersion_low_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed_with_insufficient_dimension_warnings,research_only
